Year,Quarter,A. Total Assets,I. Cash and Precious Metals,II. Balances with the SBV,III. Placements with and loans to other credit institutions,1. Balances with other credit institutions,2. Loans to other credit institutions,3. Allowance for balances with and loans to other credit,"IV. Trading Securities, net",1. Trading Securities,2. Less: Provision for diminution in value of Trading Securities,V. Derivatives and other financial assets,"VI. Loans and advances to customers, net",1. Loans and advances to customers,2. Less: Provision for losses on loans and advances to customers,VII. Debts purchase,1. Debts purchase,2. Allowance for losses on debts purchase,VIII. Investment Securities,1. Available-for Sales Securities,2. Held-to-Maturity Securities,3. Less: Provision for diminution in value of investment securities,IX. Investment in other entities and long term investments,1. Investment in joint ventures,2. Investments in associate companies,3. Other long-term investments,4. Less: Provision for diminuation in value of long term investments,X. Fixed Assets,1. Tangible fixed assets,2. Leased assets,3. Intagible fixed assets,XI. Investment Properties,XII. Other Assets,1. Receivables,2. Accrued interest and fee receivables,3. Deferred tax assets,4. Other assets,5. In which: Good will,6. Allowance for other assets,B. Liabilities and Shareholder's Equity,Total Liabilities,I. Due to Gov and borrowings from SBV,II. Deposits and borrowings from other credit institutions,1. Deposits from other credit institutions,2. Borrowings from other credit institutions,III. Deposits from customers,IV. Derivatives and other financial liabilities,"V. Funds received from Gov, international and other institutions",VI. Convertible bonds/CDs and other valuable papers issued,VII. Other liabilities,Sharehodler's Equity,I. Capital,1. Paid-in capital,2. Fund for basic construction,3. Capital surplus,4. Treasury shares,5. Preferred shares,6. Owner's other capital,II. Reserves,III. Foreign Currency Difference reserve,IV. Difference upon Assets Revaluation,V. Retained Earnings,VI. Minority interests,Minority Interest,CONTINGENT LIABILITIES,I. Letters of credit (L/C),1. Letters of credit at sight,2. Deferred letters of credit,3. Others,II. Credit guarantee,1. Loan guarantee,2. Payment guarantee,3. Performance guarantee,4. Tender guarantee,5. Export guarantee,6. Others,III. CREDIT COMMITMENTS,1. Foreign exchange transactions commitments,a. Foreign exchange buying commitments,b. Foreign exchange selling commitments,c. Swap commitments,d. Future commitments,2. Irrevocable loan commitments,3. Letters of credit commitments,4. Other commitments
2017,3,270264504000000,4080492000000,7411264000000,10550526000000,3988894000000,6751193000000,-189561000000,583627000000,651202000000,-67575000000,18205000000,181584447000000,184475382000000,-2890935000000,0,0,0,54755014000000,8570014000000,49175000000000,-2990000000000,189119000000,0,1626000000,193927000000,-6434000000,3036171000000,2501154000000,0,535017000000,256502000000,7799137000000,5045804000000,3178864000000,12242000000,752738000000,0,-1190511000000,270264504000000,254841109000000,0,9216485000000,5466088000000,3750397000000,234030237000000,0,130178000000,6552000000000,4912209000000,15423395000000,9607514000000,10273239000000,0,0,-665725000000,0,0,2583754000000,-16232000000,0,1526911000000,1721448000000,0,9825999000000,3684626000000,2389140000000,1295486000000,0,6141373000000,52332000000,1800105000000,1737209000000,287354000000,0,2264373000000,0,0,0,0,0,0,0,0,0
2017,4,284316123000000,4851710000000,8314574000000,8941727000000,5932369000000,3163119000000,-153761000000,1236555000000,1239991000000,-3436000000,0,196617147000000,198461785000000,-1844638000000,0,0,0,52718405000000,8007491000000,45151482000000,-440568000000,190042000000,0,51668000000,193927000000,-55553000000,3007618000000,2474830000000,0,532788000000,256132000000,8182213000000,5377888000000,3567819000000,17603000000,690994000000,0,-1472091000000,284316123000000,268285276000000,0,15453746000000,12130254000000,3323492000000,241392932000000,10491000000,136466000000,6761000000000,4530641000000,16030847000000,9607514000000,10273239000000,0,0,-665725000000,0,0,2913780000000,0,0,3509553000000,0,0,10316910000000,4119474000000,2829508000000,1289966000000,0,6197436000000,47071000000,1902133000000,1715046000000,304891000000,0,2228295000000,0,0,0,0,0,0,0,0,0
2018,1,299855182000000,4818945000000,10543807000000,15940304000000,7393268000000,8687428000000,-140392000000,522210000000,648877000000,-126667000000,74388000000,209680324000000,211670318000000,-1989994000000,0,0,0,47720460000000,6649243000000,41508486000000,-437269000000,189954000000,0,1668000000,193927000000,-5641000000,3029494000000,2506388000000,0,523106000000,255979000000,7079317000000,5307896000000,2687196000000,19982000000,674736000000,0,-1610493000000,299855182000000,282677922000000,0,14177604000000,10915339000000,3262265000000,258252752000000,0,138854000000,4019000000000,6089712000000,17177260000000,9607514000000,10273239000000,0,0,-665725000000,0,0,2913780000000,1927000000,0,4654039000000,0,0,10424041000000,0,0,0,0,10424041000000,0,0,0,0,0,10424041000000,0,0,0,0,0,0,0,0,0
2018,2,309968108000000,5340394000000,7070410000000,17354706000000,11066980000000,6428118000000,-140392000000,1118337000000,1275600000000,-157263000000,0,219589010000000,221861170000000,-2272160000000,0,0,0,49659062000000,7412924000000,42723718000000,-477580000000,189911000000,0,1668000000,193927000000,-5684000000,3126122000000,2628402000000,0,497720000000,235559000000,6284597000000,4531324000000,2366783000000,19982000000,634100000000,0,-1267592000000,309968108000000,291649256000000,0,14574903000000,10590412000000,3984491000000,267801485000000,25907000000,135679000000,3635000000000,5476282000000,18318852000000,10593415000000,11259140000000,0,0,-665725000000,0,0,2913780000000,-24394000000,0,4836051000000,0,0,10848728000000,4731360000000,3099782000000,1631578000000,0,6117368000000,43374000000,2061255000000,1395136000000,267097000000,0,2350506000000,44861639000000,44861639000000,0,0,44861639000000,0,0,0,0
2018,3,312777917000000,5220544000000,7872030000000,15466552000000,11636515000000,3970429000000,-140392000000,792343000000,934135000000,-141792000000,0,218543139000000,220939364000000,-2396225000000,0,0,0,54569454000000,9226701000000,45780556000000,-437803000000,180222000000,0,1668000000,183927000000,-5373000000,3140503000000,2628638000000,0,511865000000,223354000000,6769776000000,4478975000000,2900819000000,19507000000,666738000000,0,-1296263000000,312777917000000,293259129000000,0,15165276000000,11468835000000,3696441000000,267975270000000,30543000000,161379000000,3980000000000,5946661000000,19518788000000,10593415000000,11259140000000,0,0,-665725000000,0,0,2913780000000,-133880000000,0,6145473000000,0,0,10402223000000,4298019000000,2572837000000,1725182000000,0,6104204000000,40560000000,1973780000000,1400437000000,238793000000,0,2450634000000,0,0,0,0,0,0,0,0,0
2018,4,329333241000000,6129169000000,10683536000000,18769776000000,12983626000000,5926542000000,-140392000000,1177972000000,1339157000000,-161185000000,0,227983048000000,230527220000000,-2544172000000,0,0,0,53380061000000,8201643000000,45635016000000,-456598000000,155975000000,0,1398000000,159927000000,-5350000000,3233388000000,2640643000000,0,592745000000,247454000000,7572862000000,4393501000000,3456607000000,65503000000,982213000000,0,-1324962000000,329333241000000,308315342000000,3074100000000,20718382000000,17173804000000,3544578000000,269998503000000,38198000000,160093000000,8290918000000,6035148000000,21017899000000,12220152000000,12885877000000,0,0,-665725000000,0,0,3693069000000,0,0,5104678000000,0,0,9392780000000,3086779000000,1744625000000,1342154000000,0,6306001000000,40060000000,1731780000000,1572847000000,309380000000,0,2651934000000,0,0,0,0,0,0,0,0,0
2019,1,335802627000000,6486237000000,9209490000000,25444809000000,21255622000000,4289701000000,-100514000000,362702000000,521780000000,-159078000000,6613000000,234791366000000,237357737000000,-2566371000000,0,0,0,48902064000000,7375209000000,41995287000000,-468432000000,151878000000,0,1398000000,155827000000,-5347000000,3220924000000,2629044000000,0,591880000000,223153000000,7003391000000,4765181000000,2692159000000,96092000000,939488000000,0,-1489529000000,335802627000000,313419182000000,0,23564352000000,20417284000000,3147068000000,275070155000000,0,152018000000,7961092000000,6671565000000,22383445000000,12220152000000,12885877000000,0,0,-665725000000,0,0,3693069000000,-343000000,0,6470567000000,0,0,9495540000000,3398350000000,2087844000000,1310506000000,0,6097190000000,58868000000,1794124000000,1501519000000,234037000000,0,2508642000000,0,0,0,0,0,0,0,0,0
2019,2,350938171000000,6553800000000,7775415000000,28088067000000,22060848000000,6127733000000,-100514000000,252870000000,418712000000,-165842000000,10969000000,248029667000000,250704406000000,-2674739000000,0,0,0,50163340000000,7329341000000,43327073000000,-493074000000,151824000000,0,1398000000,155827000000,-5401000000,3315801000000,2587230000000,0,728571000000,223063000000,6373355000000,4462668000000,2590853000000,78532000000,892950000000,0,-1651648000000,350938171000000,327104466000000,794854000000,11843899000000,11315014000000,528885000000,291279937000000,0,149172000000,16139450000000,6897154000000,23833705000000,12220152000000,12885877000000,0,0,-665725000000,0,0,3693219000000,17174000000,0,7903160000000,0,0,9664412000000,2893772000000,0,0,2893772000000,6770640000000,58243000000,0,0,0,0,6712397000000,35154690000000,35154690000000,1711522000000,2287250000000,31155918000000,0,0,0,0
2019,3,358175116000000,5572625000000,5973123000000,25612836000000,19548057000000,6165293000000,-100514000000,792641000000,933861000000,-141220000000,48709000000,253342924000000,256052028000000,-2709104000000,0,0,0,56188889000000,10814060000000,45862379000000,-487550000000,151891000000,0,1398000000,155827000000,-5334000000,3490743000000,2662187000000,0,828556000000,222972000000,6777763000000,4226772000000,3043265000000,89922000000,1045911000000,0,-1628107000000,358175116000000,332810807000000,0,8628094000000,7671375000000,956719000000,298007119000000,0,149326000000,18536249000000,7490019000000,25364309000000,15961648000000,16627373000000,0,0,-665725000000,0,0,3693219000000,-1434000000,0,5710876000000,0,0,10845704000000,3952491000000,1556220000000,2396271000000,0,6893213000000,56883000000,1890429000000,1643800000000,250470000000,0,3051631000000,3952491000000,0,0,0,0,0,0,3952491000000,0
2019,4,383514439000000,6437812000000,10420306000000,30341599000000,19390796000000,11051317000000,-100514000000,2985262000000,3145903000000,-160641000000,87753000000,266164852000000,268700541000000,-2535689000000,0,0,0,55956160000000,10601503000000,45821522000000,-466865000000,97884000000,0,1441000000,101827000000,-5384000000,3770219000000,2721100000000,0,1049119000000,361676000000,6890916000000,3740459000000,3676311000000,23041000000,1054539000000,0,-1603434000000,383514439000000,355761932000000,0,19248572000000,16673949000000,2574623000000,308129391000000,0,156147000000,20830836000000,7396986000000,27752507000000,16799171000000,16627373000000,0,271779000000,-99981000000,0,0,4613420000000,0,0,6339916000000,0,0,12267523000000,4998346000000,0,0,4998346000000,7269177000000,50599000000,1734134000000,1762206000000,294963000000,0,3427275000000,0,0,0,0,0,0,0,0,0
2020,1,387396053000000,5466150000000,12671154000000,30650377000000,20819910000000,9901014000000,-70547000000,2035207000000,2243213000000,-208006000000,0,272135299000000,274793621000000,-2658322000000,0,0,0,54187498000000,14796407000000,39940573000000,-549482000000,97884000000,0,1441000000,101827000000,-5384000000,3772593000000,2729405000000,0,1043188000000,359950000000,6019941000000,3434944000000,3045171000000,37642000000,958611000000,0,-1456427000000,387396053000000,357983688000000,0,13433213000000,8751397000000,4681816000000,312653631000000,19288000000,143276000000,22989196000000,8745084000000,29412365000000,16899152000000,16627373000000,0,271779000000,0,0,0,4595981000000,9972000000,0,7907260000000,0,0,11364921000000,4109051000000,0,0,4109051000000,7255870000000,50232000000,1984436000000,1639173000000,251354000000,0,3330675000000,0,0,0,0,0,0,0,0,0
2020,2,396760420000000,5518509000000,20813912000000,25079336000000,18197321000000,7282015000000,-400000000000,635958000000,776995000000,-141037000000,129009000000,280990276000000,283755020000000,-2764744000000,0,0,0,54129458000000,11139839000000,43506523000000,-516904000000,97895000000,0,1441000000,101827000000,-5373000000,3756172000000,2687750000000,0,1068422000000,358225000000,5251670000000,2983910000000,2670659000000,58337000000,982682000000,0,-1443918000000,396760420000000,365927975000000,0,2366296000000,1206761000000,1159535000000,330551052000000,0,134393000000,23090786000000,9785448000000,30832445000000,16899152000000,16627373000000,0,271779000000,0,0,0,4595981000000,8397000000,0,9328915000000,0,0,11810493000000,3542357000000,1775566000000,1766791000000,0,8268136000000,43912000000,2252581000000,1730995000000,272766000000,0,3967882000000,0,0,0,0,0,0,0,0,0
