Year,Quarter,A. Total Assets,I. Cash and Precious Metals,II. Balances with the SBV,III. Placements with and loans to other credit institutions,1. Balances with other credit institutions,2. Loans to other credit institutions,3. Allowance for balances with and loans to other credit,"IV. Trading Securities, net",1. Trading Securities,2. Less: Provision for diminution in value of Trading Securities,V. Derivatives and other financial assets,"VI. Loans and advances to customers, net",1. Loans and advances to customers,2. Less: Provision for losses on loans and advances to customers,VII. Debts purchase,1. Debts purchase,2. Allowance for losses on debts purchase,VIII. Investment Securities,1. Available-for Sales Securities,2. Held-to-Maturity Securities,3. Less: Provision for diminution in value of investment securities,IX. Investment in other entities and long term investments,1. Investment in joint ventures,2. Investments in associate companies,3. Other long-term investments,4. Less: Provision for diminuation in value of long term investments,X. Fixed Assets,1. Tangible fixed assets,2. Leased assets,3. Intagible fixed assets,XI. Investment Properties,XII. Other Assets,1. Receivables,2. Accrued interest and fee receivables,3. Deferred tax assets,4. Other assets,5. In which: Good will,6. Allowance for other assets,B. Liabilities and Shareholder's Equity,Total Liabilities,I. Due to Gov and borrowings from SBV,II. Deposits and borrowings from other credit institutions,1. Deposits from other credit institutions,2. Borrowings from other credit institutions,III. Deposits from customers,IV. Derivatives and other financial liabilities,"V. Funds received from Gov, international and other institutions",VI. Convertible bonds/CDs and other valuable papers issued,VII. Other liabilities,Sharehodler's Equity,I. Capital,1. Paid-in capital,2. Fund for basic construction,3. Capital surplus,4. Treasury shares,5. Preferred shares,6. Owner's other capital,II. Reserves,III. Foreign Currency Difference reserve,IV. Difference upon Assets Revaluation,V. Retained Earnings,VI. Minority interests,Minority Interest,CONTINGENT LIABILITIES,I. Letters of credit (L/C),1. Letters of credit at sight,2. Deferred letters of credit,3. Others,II. Credit guarantee,1. Loan guarantee,2. Payment guarantee,3. Performance guarantee,4. Tender guarantee,5. Export guarantee,6. Others,III. CREDIT COMMITMENTS,1. Foreign exchange transactions commitments,a. Foreign exchange buying commitments,b. Foreign exchange selling commitments,c. Swap commitments,d. Future commitments,2. Irrevocable loan commitments,3. Letters of credit commitments,4. Other commitments
2017,4,277993868000000,1446548000000,3733241000000,33527813000000,27873807000000,5654006000000,0,1050000000,3889000000,-2839000000,136265000000,193420642000000,196131048000000,-2710406000000,0,0,0,20705212000000,12268348000000,10682862000000,-2245998000000,215466000000,0,0,227251000000,-11785000000,3952317000000,425424000000,0,3526893000000,16955000000,20838359000000,4880000000000,8282052000000,0,7829982000000,0,-153675000000,277993868000000,263126157000000,2758343000000,43216708000000,33242897000000,9973811000000,196054293000000,0,1497810000000,14967269000000,4631734000000,14867711000000,11293347000000,11196891000000,0,101716000000,-5260000000,0,0,1010091000000,0,0,2564273000000,0,0,23297599000000,0,0,0,0,23297599000000,179955000000,0,0,0,0,23117644000000,14695470000000,0,0,0,0,0,0,14695470000000,0
2018,1,286904619000000,1544960000000,2068491000000,30818086000000,26359580000000,4458506000000,0,448165000000,451004000000,-2839000000,40004000000,199623984000000,202487737000000,-2863753000000,0,0,0,21031396000000,11725269000000,11092896000000,-1786769000000,215465000000,0,0,227250000000,-11785000000,3986333000000,456636000000,0,3529697000000,0,27127735000000,13875276000000,8302143000000,0,5360802000000,0,-410486000000,286904619000000,271702376000000,2926315000000,36593374000000,22732418000000,13860956000000,208444041000000,0,1675843000000,16921084000000,5141719000000,15202243000000,12132617000000,12036161000000,0,101716000000,-5260000000,0,0,1220998000000,19729000000,0,1828899000000,0,0,24324432000000,0,0,0,0,24324432000000,180386000000,0,0,0,0,24144046000000,10505037000000,0,0,0,0,0,0,10505037000000,0
2018,2,303929985000000,1699666000000,2106015000000,39528572000000,38528572000000,1000000000000,0,444525000000,451004000000,-6479000000,0,205447635000000,208360280000000,-2912645000000,0,0,0,25449127000000,12936934000000,14427404000000,-1915211000000,216890000000,0,0,227250000000,-10360000000,3977996000000,453100000000,0,3524896000000,0,25059559000000,11163016000000,9486562000000,0,4820480000000,0,-410499000000,303929985000000,288395441000000,2901419000000,41328707000000,30070957000000,11257750000000,219636986000000,42849000000,1321154000000,17202725000000,5961601000000,15534544000000,12132617000000,12036161000000,0,101716000000,-5260000000,0,0,1221262000000,33491000000,0,2147174000000,0,0,28472884000000,0,0,0,0,28472884000000,22860000000,0,0,0,0,28450024000000,35060308000000,26255925000000,1422816000000,92292000000,24740817000000,0,0,8804383000000,0
2018,3,299697687000000,1497837000000,2926208000000,32308152000000,30191552000000,2116600000000,0,1022343000000,1025469000000,-3126000000,0,194009452000000,197029864000000,-3020412000000,0,0,0,38392766000000,15840187000000,24515609000000,-1963030000000,206838000000,0,0,222750000000,-15912000000,3979172000000,448579000000,0,3530593000000,0,25354919000000,11708109000000,8473838000000,0,5583543000000,0,-410571000000,299697687000000,283643684000000,2863419000000,39814016000000,29241797000000,10572219000000,219406083000000,8712000000,1254004000000,14371485000000,5925965000000,16054003000000,12132617000000,12036161000000,0,101716000000,-5260000000,0,0,1224604000000,-2166000000,0,2698948000000,0,0,40252969000000,0,0,0,0,40252969000000,20100000000,0,0,0,0,40232869000000,10557859000000,0,0,0,0,0,0,10557859000000,0
2018,4,323338621000000,1884822000000,4195088000000,30072682000000,29782307000000,290375000000,0,1749925000000,1763577000000,-13652000000,58228000000,214001342000000,216988882000000,-2987540000000,0,0,0,46273876000000,23433318000000,24761139000000,-1920581000000,195767000000,0,0,201750000000,-5983000000,4789366000000,482605000000,0,4306761000000,0,20117525000000,8014004000000,9808059000000,0,3064666000000,0,-769204000000,323338621000000,306784828000000,12096858000000,45029846000000,31448240000000,13581606000000,225225592000000,0,1473711000000,16721736000000,6237085000000,16553793000000,12132617000000,12036161000000,0,101716000000,-5260000000,0,0,1228085000000,0,0,3193091000000,0,0,49655000000000,0,0,0,0,49655000000000,132037000000,0,0,0,0,49522963000000,14192041000000,0,0,0,0,0,0,14192041000000,0
2019,1,333105683000000,2115252000000,5699065000000,23632208000000,23132208000000,500000000000,0,655000000,3889000000,-3234000000,55533000000,223012161000000,226014390000000,-3002229000000,0,0,0,50654459000000,28461107000000,24119774000000,-1926422000000,187767000000,0,0,193750000000,-5983000000,4791494000000,480752000000,0,4310742000000,0,22957089000000,10129881000000,9248444000000,0,4232047000000,0,-653283000000,333105683000000,316039859000000,1231700000000,53373575000000,32311388000000,21062187000000,232940151000000,0,1495400000000,20518972000000,6480061000000,17065824000000,12132617000000,12036161000000,0,101716000000,-5260000000,0,0,1466906000000,-14676000000,0,3480977000000,0,0,58322497000000,0,0,0,0,58322497000000,132054000000,0,0,0,0,58190443000000,21600548000000,0,0,0,0,0,0,21600548000000,0
2019,2,341946780000000,1844678000000,6823810000000,23109676000000,23109676000000,0,0,608000000,3889000000,-3281000000,101182000000,236954954000000,240006481000000,-3051527000000,0,0,0,44374590000000,22212117000000,24122393000000,-1959920000000,188693000000,0,0,193750000000,-5057000000,4795883000000,486149000000,0,4309734000000,0,23752706000000,10439617000000,9539894000000,0,4590913000000,0,-817718000000,341946780000000,324527047000000,2782863000000,43684182000000,25108581000000,18575601000000,244466325000000,0,1782903000000,24195506000000,7615268000000,17419733000000,12132617000000,12036161000000,0,101716000000,-5260000000,0,0,1470256000000,-22508000000,0,3839368000000,0,0,17513214000000,0,0,0,0,17513214000000,132369000000,0,0,0,0,17380845000000,82720449000000,58517984000000,6620576000000,3289416000000,48607992000000,0,0,24202465000000,0
2019,3,357238825000000,1412154000000,5686277000000,26962037000000,26937037000000,25000000000,0,608000000,3889000000,-3281000000,152923000000,249482533000000,252778332000000,-3295799000000,0,0,0,37813551000000,17423230000000,22406037000000,-2015716000000,160834000000,0,0,165891000000,-5057000000,4816676000000,501357000000,0,4315319000000,0,30751232000000,13652906000000,10611748000000,11095000000,7629148000000,0,-1153665000000,357238825000000,339036003000000,2755143000000,51237822000000,30979909000000,20257913000000,246239514000000,0,2175744000000,28350444000000,8277336000000,18202822000000,12132617000000,12036161000000,0,101716000000,-5260000000,0,0,1520002000000,12123000000,0,4538080000000,0,0,13773690000000,0,0,0,0,13773690000000,132683000000,0,0,0,0,13641007000000,13170130000000,0,0,0,0,0,0,13170130000000,0
2019,4,365643130000000,1754801000000,10162106000000,33711348000000,33583940000000,127408000000,0,502000000,3889000000,-3387000000,172946000000,262075280000000,265204149000000,-3128869000000,0,0,0,21593902000000,6558244000000,15780793000000,-745135000000,160834000000,0,0,165891000000,-5057000000,4817510000000,498337000000,0,4319173000000,0,31193901000000,12772563000000,8293269000000,11074000000,10597054000000,0,-480059000000,365643130000000,346933351000000,725071000000,48524898000000,31526781000000,16998117000000,259351020000000,0,2509687000000,26732764000000,9089911000000,18709779000000,14647138000000,14550682000000,0,101716000000,-5260000000,0,0,1475320000000,0,0,2587321000000,0,0,14429650000000,0,0,0,0,14429650000000,132784000000,0,0,0,0,14296866000000,12944546000000,0,0,0,0,0,0,12944546000000,0
2020,1,368981764000000,1564767000000,4279318000000,25361596000000,25361596000000,0,0,502000000,3889000000,-3387000000,0,279029514000000,282159983000000,-3130469000000,0,0,0,21672999000000,9201662000000,13211837000000,-740500000000,133140000000,0,0,165891000000,-32751000000,4823432000000,502690000000,0,4320742000000,0,32116496000000,15914554000000,9640658000000,0,7073461000000,0,-512177000000,368981764000000,349777399000000,698519000000,47482831000000,32537714000000,14945117000000,262539921000000,16451000000,2784230000000,25479873000000,10775574000000,19204365000000,14646987000000,14550531000000,0,101716000000,-5260000000,0,0,1797576000000,7494000000,0,2752308000000,0,0,13502484000000,0,0,0,0,13502484000000,135315000000,0,0,0,0,13367169000000,13066134000000,0,0,0,0,0,0,13066134000000,0
2020,2,391409818000000,1514187000000,9883875000000,39439734000000,38139734000000,1300000000000,0,437000000,3889000000,-3452000000,152036000000,283694092000000,287378704000000,-3684612000000,0,0,0,18440891000000,7252371000000,11570404000000,-381884000000,133140000000,0,0,165891000000,-32751000000,4860520000000,517629000000,18337000000,4324554000000,0,33290906000000,12984815000000,11520512000000,0,9330320000000,0,-544741000000,391409818000000,368331727000000,670384000000,43508583000000,27580036000000,15928547000000,279503609000000,0,2764074000000,33017621000000,8867456000000,23078091000000,17654787000000,17558331000000,0,101716000000,-5260000000,0,0,1823340000000,0,0,3599964000000,0,0,13477372000000,0,0,0,0,13477372000000,132698000000,0,0,0,0,13344674000000,14827425000000,0,0,0,0,0,0,14827425000000,0
